"specimen","species","signal","sex","body_length","location","sensillum_type","olfactory_type","mean_dists","density","fraction","counts"
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F1","all",NA,22.9041035121282,0.0040261495809902,1,104
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F2","mechano",NA,35.5843342464431,0.00214855960151612,0.529411764705882,36
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F2","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F2","olfactory","trichoid",31.6308242499145,0.00190983075690322,1,32
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F2","olfactory","basiconica",NA,NA,0,0
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F2","olfactory","capitular",NA,NA,0,0
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F2","olfactory",NA,31.6308242499145,0.00190983075690322,0.470588235294118,32
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F2","all",NA,23.8182090353425,0.00405839035841934,1,68
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F3","mechano",NA,27.8412003192625,0.00290285884352587,0.555555555555556,55
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F3","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F3","olfactory","trichoid",29.0131325402,0.0023222870748207,1,44
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F3","olfactory","basiconica",NA,NA,0,0
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F3","olfactory","capitular",NA,NA,0,0
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F3","olfactory",NA,29.0131325402,0.0023222870748207,0.444444444444444,44
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F3","all",NA,20.081080556792,0.00522514591834657,1,99
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F4","mechano",NA,24.0817972707953,0.00367396639855545,0.679611650485437,70
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F4","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F4","olfactory","trichoid",30.4027133584389,0.00167952749648249,1,32
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F4","olfactory","basiconica",NA,NA,0,0
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F4","olfactory","capitular",NA,NA,0,0
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F4","olfactory",NA,30.4644349894994,0.00173201273074757,0.320388349514563,32
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F4","all",NA,19.2200364988517,0.00540597912930301,1,103
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F5","mechano",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F5","hygro-thermo",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F5","olfactory","trichoid",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F5","olfactory","basiconica",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F5","olfactory","capitular",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F5","olfactory",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F5","all",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F6","mechano",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F6","hygro-thermo",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F6","olfactory","trichoid",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F6","olfactory","basiconica",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F6","olfactory","capitular",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F6","olfactory",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F6","all",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F7","mechano",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F7","hygro-thermo",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F7","olfactory","trichoid",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F7","olfactory","basiconica",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F7","olfactory","capitular",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F7","olfactory",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F7","all",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F8","mechano",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F8","hygro-thermo",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F8","olfactory","trichoid",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F8","olfactory","basiconica",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F8","olfactory","capitular",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F8","olfactory",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F8","all",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F9","mechano",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F9","hygro-thermo",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F9","olfactory","trichoid",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F9","olfactory","basiconica",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F9","olfactory","capitular",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F9","olfactory",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F9","all",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F10","mechano",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F10","hygro-thermo",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F10","olfactory","trichoid",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F10","olfactory","basiconica",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F10","olfactory","capitular",NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F10","olfactory",NA,NA,NA,NA,NA
"NCC Ent 6","Photuris flavicollis","visual","male","11.3","F10","all",NA,NA,NA,NA,NA
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F1","mechano",NA,40.926526290594,0.0014121190211228,0.780487804878049,64
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F1","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F1","olfactory","trichoid",54.3472986112674,0.000397158474690789,1,18
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F1","olfactory","basiconica",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F1","olfactory","capitular",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F1","olfactory",NA,54.3472986112674,0.000397158474690789,0.219512195121951,18
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F1","all",NA,35.0339779190789,0.00180927749581359,1,82
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F2","mechano",NA,38.7392333991667,0.00143591291216247,0.586206896551724,85
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F2","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F2","olfactory","trichoid",36.5285241015644,0.000996692491971598,1,59
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F2","olfactory","basiconica",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F2","olfactory","capitular",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F2","olfactory",NA,36.2102414240833,0.00101358558505586,0.413793103448276,59
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F2","all",NA,28.769114693471,0.00244949849721833,1,145
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F3","mechano",NA,35.3568440610449,0.00157887571180265,0.576388888888889,83
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F3","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F3","olfactory","trichoid",31.9279009155123,0.00116037853518026,1,61
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F3","olfactory","basiconica",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F3","olfactory","capitular",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F3","olfactory",NA,31.9279009155123,0.00116037853518026,0.423611111111111,61
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F3","all",NA,25.3531657847894,0.00273925424698292,1,144
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F4","mechano",NA,45.1707085092997,0.000983313825612174,0.43,43
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F4","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F4","olfactory","trichoid",30.1217876141408,0.00130346251302079,1,57
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F4","olfactory","basiconica",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F4","olfactory","capitular",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F4","olfactory",NA,30.1217876141408,0.00130346251302079,0.57,57
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F4","all",NA,28.2768052524515,0.00228677633863296,1,100
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F5","mechano",NA,46.0323574538634,0.00101775468122873,0.518867924528302,55
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F5","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F5","olfactory","trichoid",35.1019416471335,0.000943736158957547,1,51
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F5","olfactory","basiconica",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F5","olfactory","capitular",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F5","olfactory",NA,35.1019416471335,0.000943736158957547,0.481132075471698,51
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F5","all",NA,31.877389348265,0.00196149084018627,1,106
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F6","mechano",NA,36.545226856698,0.00151058354769568,0.53125,68
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F6","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F6","olfactory","trichoid",29.4543910563078,0.00133286783620207,1,60
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F6","olfactory","basiconica",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F6","olfactory","capitular",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F6","olfactory",NA,29.4543910563078,0.00133286783620207,0.46875,60
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F6","all",NA,25.3032704414654,0.00284345138389775,1,128
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F7","mechano",NA,33.0334161970225,0.00165355262721026,0.605442176870748,89
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F7","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F7","olfactory","trichoid",33.1717959198312,0.00107759609413702,1,58
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F7","olfactory","basiconica",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F7","olfactory","capitular",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F7","olfactory",NA,33.1717959198312,0.00107759609413702,0.394557823129252,58
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F7","all",NA,25.1480873605132,0.00273114872134728,1,147
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F8","mechano",NA,36.9155703679434,0.00164581149932042,0.577586206896552,67
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F8","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F8","olfactory","trichoid",32.9570348031376,0.00120365318607016,1,49
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F8","olfactory","basiconica",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F8","olfactory","capitular",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F8","olfactory",NA,32.9570348031376,0.00120365318607016,0.422413793103448,49
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F8","all",NA,26.0479595531966,0.00284946468539057,1,116
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F9","mechano",NA,32.4628121367936,0.0017116199634679,0.663461538461538,69
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F9","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F9","olfactory","trichoid",37.5532969224895,0.000868213024947486,1,35
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F9","olfactory","basiconica",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F9","olfactory","capitular",NA,NA,0,0
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F9","olfactory",NA,37.5532969224895,0.000868213024947486,0.336538461538462,35
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F9","all",NA,25.5650874182049,0.00257983298841539,1,104
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F10","mechano",NA,NA,NA,NA,NA
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F10","hygro-thermo",NA,NA,NA,NA,NA
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F10","olfactory","trichoid",NA,NA,NA,NA
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F10","olfactory","basiconica",NA,NA,NA,NA
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F10","olfactory","capitular",NA,NA,NA,NA
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F10","olfactory",NA,NA,NA,NA,NA
"NCC Ent 7","Photinus pyralis","visual","male","11.768","F10","all",NA,NA,NA,NA,NA
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F1","mechano",NA,36.4754559137686,0.00215768611296982,0.94,47
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F1","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F1","olfactory","trichoid",62.1218442401996,0.000137724645508712,1,3
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F1","olfactory","basiconica",NA,NA,0,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F1","olfactory","capitular",NA,NA,0,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F1","olfactory",NA,62.1218442401996,0.000137724645508712,0.06,3
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F1","all",NA,35.1153879682946,0.00229541075847854,1,50
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F2","mechano",NA,37.5750740259261,0.00206937512924588,0.821428571428571,46
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F2","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F2","olfactory","trichoid",41.522560116759,0.000449864158531712,1,10
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F2","olfactory","basiconica",NA,NA,0,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F2","olfactory","capitular",NA,NA,0,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F2","olfactory",NA,41.522560116759,0.000449864158531712,0.178571428571429,10
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F2","all",NA,34.0883299469233,0.00251923928777759,1,56
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F3","mechano",NA,NA,NA,NA,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F3","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F3","olfactory","trichoid",29.2101080542144,0.00335488823215661,1,13
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F3","olfactory","basiconica",NA,NA,0,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F3","olfactory","capitular",NA,NA,0,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F3","olfactory",NA,29.2101080542144,0.00335488823215661,1,13
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F3","all",NA,29.2101080542144,0.00335488823215661,1,13
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F4","mechano",NA,34.6460017625322,0.00182169935239288,0.516666666666667,62
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F4","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F4","olfactory","trichoid",24.6894002554723,0.00170417036191592,1,58
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F4","olfactory","basiconica",NA,NA,0,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F4","olfactory","capitular",NA,NA,0,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F4","olfactory",NA,24.6894002554723,0.00170417036191592,0.483333333333333,58
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F4","all",NA,24.1284097432042,0.0035258697143088,1,120
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F5","mechano",NA,31.8341135904572,0.00255185128940296,0.493975903614458,41
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F5","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F5","olfactory","trichoid",33.4901191324971,0.00261409156475426,1,42
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F5","olfactory","basiconica",NA,NA,0,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F5","olfactory","capitular",NA,NA,0,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F5","olfactory",NA,33.4901191324971,0.00261409156475426,0.506024096385542,42
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F5","all",NA,21.4157399460908,0.00516594285415722,1,83
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F6","mechano",NA,39.4512567641448,0.00241575888453526,0.653061224489796,32
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F6","hygro-thermo",NA,NA,NA,NA,0
"NCC Ent 8","Photinus pyralis","visual","male","11.768","F6","olfactory","trichoid",45.9292729380305,0.00128337190740936,1,17
