"specimen","species","filename","measurement_type","location","sensillum_type","olfactory_type","value","label_on_image","comments","signal","sex","body_length"
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f2_L.tif","sensillum length","F2","olfactory","trichoid",15.092,"pink 3","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f2_L.tif","sensillum length","F2","olfactory","trichoid",10.744,"pink 4","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f2_L.tif","sensillum length","F2","olfactory","trichoid",7.65,"pink 5","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f2_W.tif","sensillum width prox","F2","mechano",NA,2.669,"yellow 1A","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f2_W.tif","sensillum width med","F2","mechano",NA,1.683,"yellow 1B","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f2_W.tif","sensillum width dis","F2","mechano",NA,0.474,"yellow 1C","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f2_W.tif","sensillum width prox","F2","mechano",NA,4.271,"yellow 2A","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f2_W.tif","sensillum width med","F2","mechano",NA,2.357,"yellow 2B","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f2_W.tif","sensillum width dis","F2","mechano",NA,0.497,"yellow 2C","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f2_W.tif","sensillum width prox","F2","mechano",NA,3.214,"yellow 3A","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f2_W.tif","sensillum width med","F2","mechano",NA,2.157,"yellow 3B","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f2_W.tif","sensillum width dis","F2","mechano",NA,0.593,"yellow 3C","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f2_W.tif","sensillum width med","F2","olfactory","trichoid",1.412,"pink 1B","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f2_W.tif","sensillum width med","F2","olfactory","trichoid",1.491,"pink 2B","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f2_W.tif","sensillum width med","F2","olfactory","trichoid",1.271,"pink 3B","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_antennae.tif","segment length","F3",NA,NA,219.552,"","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_L.tif","sensillum length","F3","mechano",NA,55.571,"1 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_L.tif","sensillum length","F3","mechano",NA,63.204,"2 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_L.tif","sensillum length","F3","mechano",NA,64.028,"3 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_L.tif","sensillum length","F3","mechano",NA,44.695,"4 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_L.tif","sensillum length","F3","mechano",NA,50.376,"5 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_L.tif","sensillum length","F3","mechano",NA,56.037,"6 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_L.tif","sensillum length","F3","mechano",NA,61.259,"7 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_L.tif","sensillum length","F3","mechano",NA,42.336,"8 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_L.tif","sensillum length","F3","olfactory","trichoid",11.317,"1 (pink)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_L.tif","sensillum length","F3","olfactory","trichoid",14.128,"2 (pink)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_L.tif","sensillum length","F3","olfactory","trichoid",9.515,"3 (pink)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_L.tif","sensillum length","F3","olfactory","trichoid",11.902,"4 (pink)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_L.tif","sensillum length","F3","olfactory","trichoid",12.249,"5 (pink)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width prox","F3","mechano",NA,4.453,"1 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width med","F3","mechano",NA,2.407,"1 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width dis","F3","mechano",NA,0.608,"1 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width prox","F3","mechano",NA,3.031,"2 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width med","F3","mechano",NA,2.023,"2 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width dis","F3","mechano",NA,0.519,"2 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width prox","F3","mechano",NA,4.773,"3 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width med","F3","mechano",NA,2.969,"3 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width dis","F3","mechano",NA,0.37,"3 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width prox","F3","mechano",NA,3.648,"4 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width med","F3","mechano",NA,2.885,"4 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width dis","F3","mechano",NA,0.714,"4 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width prox","F3","mechano",NA,4.377,"5 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width med","F3","mechano",NA,2.858,"5 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width dis","F3","mechano",NA,0.413,"5 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width med","F3","olfactory","trichoid",1.408,"1 (pink)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width med","F3","olfactory","trichoid",1.104,"2 (pink)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f3_W.tif","sensillum width med","F3","olfactory","trichoid",1.204,"3 (pink)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_antennae.tif","segment length","F4",NA,NA,172.807,"","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_L.tif","sensillum length","F4","mechano",NA,65.447,"1 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_L.tif","sensillum length","F4","mechano",NA,45.021,"2 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_L.tif","sensillum length","F4","mechano",NA,41.286,"3 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_L.tif","sensillum length","F4","mechano",NA,53.988,"4 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_L.tif","sensillum length","F4","mechano",NA,58.638,"5 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_L.tif","sensillum length","F4","mechano",NA,47.224,"6 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_L.tif","sensillum length","F4","mechano",NA,47.812,"7 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_L.tif","sensillum length","F4","mechano",NA,60.767,"8 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_L.tif","sensillum length","F4","olfactory","trichoid",11.239,"1 (pink)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_L.tif","sensillum length","F4","olfactory","trichoid",16.259,"2 (pink)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_L.tif","sensillum length","F4","olfactory","trichoid",13.989,"3 (pink)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_L.tif","sensillum length","F4","olfactory","trichoid",12.561,"4 (pink)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_L.tif","sensillum length","F4","olfactory","trichoid",10.601,"5 (pink)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_W.tif","sensillum width prox","F4","mechano",NA,4.426,"1 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_W.tif","sensillum width med","F4","mechano",NA,2.198,"1 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_W.tif","sensillum width dis","F4","mechano",NA,0.422,"1 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_W.tif","sensillum width prox","F4","mechano",NA,3.1,"2 (yellow)","","visual","female",13.336
"NCC Ent 14","Aspisoma sp","Aspisoma_sp_F_f4_W.tif","sensillum width med","F4","mechano",NA,1.853,"2 (yellow)","","visual","female",13.336
