Photo,Specimen,Species,Location,Sensillum_type,Olfactory_type,x,y,Number,Comments,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,mechano,NA,109.398,21.854,57,yellow,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,mechano,NA,162.211,33.561,58,yellow,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,mechano,NA,153.106,26.537,59,yellow,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,mechano,NA,165.333,13.789,60,yellow,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,mechano,NA,106.927,8.585,61,yellow,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,mechano,NA,62.179,12.618,62,yellow,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,mechano,NA,121.236,39.805,63,yellow,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,mechano,NA,135.675,25.366,64,yellow,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,mechano,NA,173.268,29.398,65,yellow,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,mechano,NA,174.569,53.333,66,yellow,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,olfactory,trichoid,78.439,24.846,1,pink,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,olfactory,NA,126.439,2.472,2,pink,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,olfactory,trichoid,117.984,45.268,3,pink,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,olfactory,trichoid,110.829,67.902,4,pink,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,olfactory,trichoid,92.748,43.707,5,pink,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,olfactory,trichoid,56.846,16.52,6,pink,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,olfactory,trichoid,57.366,7.545,7,pink,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,olfactory,trichoid,143.22,59.837,8,pink,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,olfactory,trichoid,101.984,24.976,9,pink,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,olfactory,trichoid,163.382,48.65,10,pink,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,olfactory,trichoid,166.764,79.35,11,pink,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,olfactory,trichoid,77.398,48.911,12,pink,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,olfactory,basiconica,186.407,126.049,13,pink,,,,,,,,,,,,,,,,,,
e simplex f7_xy.tif,LACM Ent 574194,Ellychnia simplex,F7,olfactory,basiconica,134.114,112.65,14,pink,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,94.545,106.107,1,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,104.429,119.161,2,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,107.786,107.04,3,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,105.921,91.562,4,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,91.189,89.697,5,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,77.016,77.016,6,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,95.291,70.49,7,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,107.972,68.438,8,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,125.874,94.359,9,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,123.263,101.072,10,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,85.221,113.193,11,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,85.781,126.247,12,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,67.879,116.737,13,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,72.354,128.112,14,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,78.881,97.902,15,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,50.723,77.016,16,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,48.485,92.121,17,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,63.776,55.571,18,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,60.793,35.245,19,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,70.49,33.566,20,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,82.797,48.858,21,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,92.308,44.009,22,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,49.604,24.615,23,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,70.303,20.699,24,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,80.559,24.056,25,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,mechano,NA,74.965,111.329,26,yellow,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,olfactory,NA,66.387,76.27,1,pink,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,olfactory,NA,60.606,88.951,2,pink,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,olfactory,NA,51.841,38.042,3,pink,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,olfactory,NA,44.382,56.69,4,pink,,,,,,,,,,,,,,,,,,
e simplex f8_xy.tif,LACM Ent 574194,Ellychnia simplex,F8,olfactory,NA,94.545,33.007,5,pink,,,,,,,,,,,,,,,,,,
NA,LACM Ent 574194,Ellychnia simplex,F9,NA,NA,NA,NA,NA,Too dirty to pick out hairs!,,,,,,,,,,,,,,,,,,
