Photo,Specimen,Species,Location,Sensillum_type,Olfactory_type,x,y,Number,Comments,,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,mechano,NA,251.667,290,17,17 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,mechano,NA,272.222,254.444,18,18 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,mechano,NA,288.889,280,19,19 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,mechano,NA,320,323.889,20,20 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,mechano,NA,343.889,308.333,21,21 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,mechano,NA,376.667,296.667,22,22 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,mechano,NA,361.667,262.778,23,23 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,mechano,NA,309.444,155,24,24 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,mechano,NA,263.889,331.111,25,25 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,mechano,NA,240.556,319.444,26,26 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,mechano,NA,373.889,363.889,27,27 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,mechano,NA,267.778,372.778,28,28 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,mechano,NA,247.778,366.111,29,29 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,mechano,NA,298.889,336.667,30,30 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,mechano,NA,341.111,58.889,31,31 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,olfactory,NA,291.667,52.778,1,1 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,olfactory,trichoid,273.889,6.111,2,2 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,olfactory,trichoid,266.111,17.778,3,3 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,olfactory,basiconica,275,123.333,4,4 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,olfactory,trichoid,287.778,124.444,5,5 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,olfactory,trichoid,264.444,142.222,6,6 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,olfactory,trichoid,253.889,161.111,7,7 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,olfactory,basiconica,285,174.444,8,8 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,olfactory,trichoid,275.556,201.111,9,9 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,olfactory,trichoid,320.556,203.333,10,10 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,olfactory,trichoid,327.222,256.667,11,11 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,olfactory,trichoid,308.889,271.111,12,12 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,olfactory,trichoid,325,286.111,13,13 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,olfactory,trichoid,278.889,352.222,14,14 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,olfactory,trichoid,361.667,160.556,15,15 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F4L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F4,olfactory,trichoid,328.889,116.111,16,16 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,150.25,8.414,1,1 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,158.264,32.855,2,2 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,196.327,35.259,3,3 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,221.97,42.07,4,4 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,256.828,25.643,5,5 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,271.252,44.875,6,6 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,262.838,125.81,7,7 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,252.821,154.257,8,8 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,221.169,151.052,9,9 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,198.731,92.154,10,10 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,161.068,91.753,11,11 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,178.698,145.843,12,12 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,143.038,161.068,13,13 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,197.529,176.294,14,14 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,169.883,193.122,15,15 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,152.254,230.384,16,16 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,180.301,255.225,17,17 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,209.549,253.222,18,18 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,236.795,218.765,19,19 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,255.626,247.212,20,20 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,133.823,206.344,21,21 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,122.604,243.205,22,22 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,mechano,NA,134.224,114.591,23,23 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,176.294,73.322,1,1 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,178.297,14.825,2,2 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,189.516,6.01,3,3 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,274.457,17.229,4,4 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,238.397,43.673,5,5 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,238.798,87.746,6,6 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,231.987,117.396,7,7 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,NA,211.953,112.988,8,8 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,197.529,141.035,9,9 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,171.085,128.214,10,10 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,177.095,100.568,11,11 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,155.86,153.856,12,12 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,151.452,189.917,13,13 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,156.661,211.953,14,14 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,181.102,208.748,15,15 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,205.943,211.953,16,16 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,221.97,211.152,17,17 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,basiconica,202.738,235.593,18,18 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,NA,164.674,265.643,19,19 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,129.015,255.225,20,20 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,123.806,264.441,21,21 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,125.008,204.741,22,22 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,137.429,98.965,23,23 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,143.038,73.723,24,24 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,160.267,0.801,25,25 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F5L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F5,olfactory,trichoid,261.235,205.543,26,26 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,189.282,60.226,1,1 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,220.98,56.603,2,2 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,244.527,65.207,3,3 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,269.885,58.415,4,4 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,297.96,57.509,5,5 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,291.621,46.641,6,6 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,187.47,131.773,7,7 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,181.584,104.15,8,8 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,267.168,131.773,9,9 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,225.055,160.754,10,10 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,201.508,186.565,11,11 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,182.942,181.584,12,12 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,179.319,232.3,13,13 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,194.716,244.074,14,14 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,218.715,263.998,15,15 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,258.564,244.979,16,16 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,246.791,294.338,17,17 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,285.734,268.979,18,18 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,303.847,280.753,19,19 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,294.338,199.697,20,20 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,284.828,146.263,21,21 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,294.79,106.414,22,22 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,201.961,118.188,23,23 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,250.413,184.753,24,24 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,mechano,NA,220.527,210.112,25,25 (yellow),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,trichoid,211.017,24.905,1,1 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,trichoid,193.357,42.113,2,2 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,trichoid,266.715,0.906,3,3 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,trichoid,283.923,6.34,4,4 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,trichoid,204.225,92.377,5,5 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,trichoid,202.414,62.943,6,6 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,trichoid,219.168,126.339,7,7 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,trichoid,239.545,123.622,8,8 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,basiconica,244.527,147.622,9,9 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,trichoid,206.489,163.923,10,10 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,basiconica,236.829,228.678,11,11 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,basiconica,235.017,254.942,12,12 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,basiconica,267.621,218.263,13,13 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,basiconica,275.772,188.829,14,14 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,trichoid,294.79,167.999,15,15 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,trichoid,299.771,165.735,16,16 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,trichoid,237.734,40.302,17,17 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,trichoid,186.565,280.753,18,18 (pink),,,,,,,,,,,,,,,,,,
Pyropyga nigricans F6L_xy.tif,LACM Ent 574184,Pyropyga nigricans,F6,olfactory,trichoid,210.112,290.262,19,19 (pink),,,,,,,,,,,,,,,,,,
